trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
Panauti2BirHospital_T07,09:00:00,09:00:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T07,09:05:00,09:05:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T07,09:10:00,09:10:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T07,09:15:00,09:15:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T07,09:20:00,09:20:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T07,09:25:00,09:25:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T07,09:30:00,09:30:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T07,09:35:00,09:35:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T07,09:40:00,09:40:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T07,09:45:00,09:45:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T07,09:50:00,09:50:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T07,09:55:00,09:55:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T07,10:00:00,10:00:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T07,10:05:00,10:05:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T07,10:10:00,10:10:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T07,10:15:00,10:15:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T07,10:20:00,10:20:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T07,10:25:00,10:25:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T07,10:30:00,10:30:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T07,10:35:00,10:35:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T07,10:40:00,10:40:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T07,10:45:00,10:45:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T07,10:50:00,10:50:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T07,10:55:00,10:55:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T07,11:00:00,11:00:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T07,11:05:00,11:05:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T07,11:10:00,11:10:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T07,11:15:00,11:15:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T07,11:20:00,11:20:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T07,11:25:00,11:25:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T07,11:30:00,11:30:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T07,11:35:00,11:35:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T07,11:40:00,11:40:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T07,11:45:00,11:45:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T07,11:50:00,11:50:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T07,11:55:00,11:55:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T07,12:00:00,12:00:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T07,12:05:00,12:05:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T07,12:10:00,12:10:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T07,12:15:00,12:15:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T07,12:20:00,12:20:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T07,12:25:00,12:25:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T07,12:30:00,12:30:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T07,12:35:00,12:35:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T07,12:40:00,12:40:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T07,12:45:00,12:45:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T08,09:30:00,09:30:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T08,09:35:00,09:35:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T08,09:40:00,09:40:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T08,09:45:00,09:45:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T08,09:50:00,09:50:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T08,09:55:00,09:55:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T08,10:00:00,10:00:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T08,10:05:00,10:05:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T08,10:10:00,10:10:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T08,10:15:00,10:15:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T08,10:20:00,10:20:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T08,10:25:00,10:25:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T08,10:30:00,10:30:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T08,10:35:00,10:35:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T08,10:40:00,10:40:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T08,10:45:00,10:45:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T08,10:50:00,10:50:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T08,10:55:00,10:55:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T08,11:00:00,11:00:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T08,11:05:00,11:05:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T08,11:10:00,11:10:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T08,11:15:00,11:15:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T08,11:20:00,11:20:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T08,11:25:00,11:25:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T08,11:30:00,11:30:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T08,11:35:00,11:35:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T08,11:40:00,11:40:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T08,11:45:00,11:45:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T08,11:50:00,11:50:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T08,11:55:00,11:55:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T08,12:00:00,12:00:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T08,12:05:00,12:05:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T08,12:10:00,12:10:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T08,12:15:00,12:15:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T08,12:20:00,12:20:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T08,12:25:00,12:25:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T08,12:30:00,12:30:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T08,12:35:00,12:35:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T08,12:40:00,12:40:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T08,12:45:00,12:45:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T08,12:50:00,12:50:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T08,12:55:00,12:55:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T08,13:00:00,13:00:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T08,13:05:00,13:05:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T08,13:10:00,13:10:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T08,13:15:00,13:15:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T09,10:00:00,10:00:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T09,10:05:00,10:05:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T09,10:10:00,10:10:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T09,10:15:00,10:15:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T09,10:20:00,10:20:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T09,10:25:00,10:25:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T09,10:30:00,10:30:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T09,10:35:00,10:35:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T09,10:40:00,10:40:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T09,10:45:00,10:45:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T09,10:50:00,10:50:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T09,10:55:00,10:55:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T09,11:00:00,11:00:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T09,11:05:00,11:05:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T09,11:10:00,11:10:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T09,11:15:00,11:15:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T09,11:20:00,11:20:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T09,11:25:00,11:25:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T09,11:30:00,11:30:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T09,11:35:00,11:35:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T09,11:40:00,11:40:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T09,11:45:00,11:45:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T09,11:50:00,11:50:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T09,11:55:00,11:55:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T09,12:00:00,12:00:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T09,12:05:00,12:05:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T09,12:10:00,12:10:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T09,12:15:00,12:15:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T09,12:20:00,12:20:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T09,12:25:00,12:25:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T09,12:30:00,12:30:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T09,12:35:00,12:35:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T09,12:40:00,12:40:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T09,12:45:00,12:45:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T09,12:50:00,12:50:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T09,12:55:00,12:55:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T09,13:00:00,13:00:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T09,13:05:00,13:05:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T09,13:10:00,13:10:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T09,13:15:00,13:15:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T09,13:20:00,13:20:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T09,13:25:00,13:25:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T09,13:30:00,13:30:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T09,13:35:00,13:35:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T09,13:40:00,13:40:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T09,13:45:00,13:45:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T10,10:30:00,10:30:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T10,10:35:00,10:35:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T10,10:40:00,10:40:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T10,10:45:00,10:45:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T10,10:50:00,10:50:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T10,10:55:00,10:55:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T10,11:00:00,11:00:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T10,11:05:00,11:05:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T10,11:10:00,11:10:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T10,11:15:00,11:15:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T10,11:20:00,11:20:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T10,11:25:00,11:25:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T10,11:30:00,11:30:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T10,11:35:00,11:35:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T10,11:40:00,11:40:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T10,11:45:00,11:45:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T10,11:50:00,11:50:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T10,11:55:00,11:55:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T10,12:00:00,12:00:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T10,12:05:00,12:05:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T10,12:10:00,12:10:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T10,12:15:00,12:15:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T10,12:20:00,12:20:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T10,12:25:00,12:25:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T10,12:30:00,12:30:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T10,12:35:00,12:35:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T10,12:40:00,12:40:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T10,12:45:00,12:45:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T10,12:50:00,12:50:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T10,12:55:00,12:55:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T10,13:00:00,13:00:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T10,13:05:00,13:05:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T10,13:10:00,13:10:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T10,13:15:00,13:15:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T10,13:20:00,13:20:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T10,13:25:00,13:25:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T10,13:30:00,13:30:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T10,13:35:00,13:35:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T10,13:40:00,13:40:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T10,13:45:00,13:45:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T10,13:50:00,13:50:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T10,13:55:00,13:55:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T10,14:00:00,14:00:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T10,14:05:00,14:05:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T10,14:10:00,14:10:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T10,14:15:00,14:15:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T11,11:00:00,11:00:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T11,11:05:00,11:05:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T11,11:10:00,11:10:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T11,11:15:00,11:15:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T11,11:20:00,11:20:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T11,11:25:00,11:25:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T11,11:30:00,11:30:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T11,11:35:00,11:35:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T11,11:40:00,11:40:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T11,11:45:00,11:45:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T11,11:50:00,11:50:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T11,11:55:00,11:55:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T11,12:00:00,12:00:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T11,12:05:00,12:05:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T11,12:10:00,12:10:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T11,12:15:00,12:15:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T11,12:20:00,12:20:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T11,12:25:00,12:25:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T11,12:30:00,12:30:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T11,12:35:00,12:35:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T11,12:40:00,12:40:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T11,12:45:00,12:45:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T11,12:50:00,12:50:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T11,12:55:00,12:55:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T11,13:00:00,13:00:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T11,13:05:00,13:05:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T11,13:10:00,13:10:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T11,13:15:00,13:15:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T11,13:20:00,13:20:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T11,13:25:00,13:25:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T11,13:30:00,13:30:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T11,13:35:00,13:35:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T11,13:40:00,13:40:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T11,13:45:00,13:45:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T11,13:50:00,13:50:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T11,13:55:00,13:55:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T11,14:00:00,14:00:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T11,14:05:00,14:05:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T11,14:10:00,14:10:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T11,14:15:00,14:15:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T11,14:20:00,14:20:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T11,14:25:00,14:25:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T11,14:30:00,14:30:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T11,14:35:00,14:35:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T11,14:40:00,14:40:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T11,14:45:00,14:45:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T12,11:30:00,11:30:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T12,11:35:00,11:35:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T12,11:40:00,11:40:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T12,11:45:00,11:45:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T12,11:50:00,11:50:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T12,11:55:00,11:55:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T12,12:00:00,12:00:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T12,12:05:00,12:05:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T12,12:10:00,12:10:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T12,12:15:00,12:15:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T12,12:20:00,12:20:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T12,12:25:00,12:25:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T12,12:30:00,12:30:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T12,12:35:00,12:35:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T12,12:40:00,12:40:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T12,12:45:00,12:45:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T12,12:50:00,12:50:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T12,12:55:00,12:55:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T12,13:00:00,13:00:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T12,13:05:00,13:05:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T12,13:10:00,13:10:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T12,13:15:00,13:15:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T12,13:20:00,13:20:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T12,13:25:00,13:25:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T12,13:30:00,13:30:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T12,13:35:00,13:35:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T12,13:40:00,13:40:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T12,13:45:00,13:45:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T12,13:50:00,13:50:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T12,13:55:00,13:55:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T12,14:00:00,14:00:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T12,14:05:00,14:05:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T12,14:10:00,14:10:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T12,14:15:00,14:15:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T12,14:20:00,14:20:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T12,14:25:00,14:25:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T12,14:30:00,14:30:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T12,14:35:00,14:35:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T12,14:40:00,14:40:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T12,14:45:00,14:45:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T12,14:50:00,14:50:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T12,14:55:00,14:55:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T12,15:00:00,15:00:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T12,15:05:00,15:05:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T12,15:10:00,15:10:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T12,15:15:00,15:15:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T13,12:00:00,12:00:00,1,1,Bansghari (wb),,,,,0,1
